CUSTOMERCODE,CUSTOMERNAME,PRIMARYCOMPANY,CUSTOMERTYPECODE,CUSTCURRENCYCODE,COUNTRYCODE,STATECODE,OTHERSTATENAME,CITYCODE,OTHERCITYNAME,ADDRESSLINE1,ADDRESSLINE2,POSTBOXNUMBER,POSTALCODE,CONTACTNAME,INTERNATIONALDIALINGCODE,AREADIALINGCODE,PHONENUMBER,PHONEEXTENSIONNUMBER,MOBILENUMBER,FAXNUMBER,EMAIL,SOCUSTOMERCODE,SALESORDERTYPE,CUSTOMERBILLTO,CUSTOMERSHIPTO,SHIPPINGMODE,TRADETERM,SALESORDERDATE,CUSTOMERORDERNO,CUSTOMERORDERLINENO,PARTCODE,ALLOCATEDQTY,PARTBATCHNO,SERIALNO,EXPIRYDATE,ADDITIONALINFORMATION,ESTTIMEOFDELIVERY,ORIGINCOMPANY,DESTINATIONCOMPANY,WAREHOUSE,SIZE,COLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,11,5056562979242,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,MULTICOLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,12,5056562979297,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,XL,MULTICOLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,13,5056562973356,4.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,M,BLUSH
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,14,5056562973363,4.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,BLUSH
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,15,5056562979099,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,D.PURPLE
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,16,5056562975244,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,MAGEN COMB
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,17,5056562984765,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,XL,GREEN COMB
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,18,5056562973165,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,XL,MAGENTA
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,19,5056562973653,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,BROWN
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,20,5056562979280,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,MULTICOLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,21,5056562979266,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,S,MULTICOLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,22,5056562979273,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,M,MULTICOLOR
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,23,5056562973349,4.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,S,BLUSH
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,24,5056562984734,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,S,GREEN COMB
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,25,5056562984758,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,GREEN COMB
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,26,5056562973158,2.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,MAGENTA
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,27,5056562984741,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,M,GREEN COMB
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,28,5056562973332,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L/XL,BLACK/WHIT
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,29,5056562974032,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,L,PETROLEUM
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,30,5056562974018,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,S,PETROLEUM
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,31,5056562974025,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,M,PETROLEUM
7,LEEM MIRDIF,LEEM,,AED,AE,,,,DUBAI,CITY CENTER MIRDIF,,,,LEEM MIRDIF,,,,,,,,,SALE,7,7,AIR,EXW,2026-03-10,AB1D/1710,32,5056562973325,3.0,,,,,2026-03-10,LEEM,DestinationCompany,AB,S/M,BLACK/WHIT
